subject,theta_rest,alpha_rest,ratio_rest,pci_rest,conv_rest,n_epochs_rest,theta_task,alpha_task,ratio_task,pci_task,conv_task,n_epochs_task,pci_imagery,ratio_imagery,pci_rest_eo,ratio_rest_eo,pci_rest_frontal,ratio_rest_frontal,pci_task_frontal,ratio_task_frontal
94,6.226144607245372,10.495528056268263,1.685718645862257,1.5354290933043016,4.269383449022891,15,5.967835372374433,11.282467946900528,1.8910003195241782,-0.9237677389797778,5.314632574526094,5,-0.7701629414565166,1.8791256122158329,0.6367355508430079,1.750188439913664,1.6408725712587044,1.680044782852851,1.2920190355635206,1.7225265013556084
95,5.6616198899157855,11.488017141625608,2.029104278457042,-2.6478790316736776,5.826397251709823,14,5.7081747186920335,10.608236410486874,1.8639779085526977,-1.0245184740502387,4.900061691794842,25,-0.6137668142518005,1.8622275605306582,-1.662509842274903,1.9391049280467556,-1.5076248916648083,1.9307529804288617,-0.9265797301637578,1.867621231653076
98,5.986522113364691,10.245571765166673,1.7114397259627272,1.1279512166566878,4.259049651801982,15,5.943721588447701,10.50129622711014,1.7668101281984843,0.45844990563259214,4.557574638662439,30,1.2184062948461283,1.7082565282319755,-0.3763869719466675,1.844540364274824,2.668017963129329,1.642818666432606,1.1421498673070873,1.71261335414128
99,6.100188547776759,9.784230470965024,1.6039226319538813,3.334629646313401,3.684041923188265,15,6.103838814070528,9.868700546715829,1.6177785686754924,1.9111699125642971,3.7648617326453,28,2.718294124928131,1.6118556646416526,1.5087531485074603,1.5095545136664024,1.3582568100217591,1.4858387124662322,1.3325852783871477,1.5603686333196691
100,6.065668438712693,10.532718613434847,1.7364481293128822,0.8000620555617056,4.467050174722154,15,5.860619675089128,10.3194456496092,1.760843741391294,0.5338216930783701,4.458825974520071,11,-0.5913405709588591,1.8572337628315843,-0.45118123389175685,1.8513846819737911,0.2962298815700499,1.7809346154993961,0.7592258165088228,1.7398230210103023
101,5.859321611696171,10.742298292404543,1.8333689468352696,-0.25641265446472034,4.8829766807083725,14,5.9309181921875265,10.100328962678178,1.702998651815931,1.255853416695088,4.169410770490652,25,0.9044739183896896,1.729035676114782,1.6257584611210727,1.6808338756280075,0.13119109441977983,1.7965072966102165,0.347905583203915,1.7770104890482115
102,6.231342510118074,9.539409938519928,1.5308755573988135,1.683140556721847,3.308067428401854,15,6.026373865777076,10.238901489422334,1.6993798727481146,1.346309605000768,4.212527623645258,30,2.5438676106417435,1.6520426583186374,0.6941448227973538,1.7452713253790733,2.343946161010941,1.5774954069869844,1.1422017449174229,1.7139410593078035
103,6.3906544090237025,9.993022611570227,1.5636931637955458,2.083069963364586,3.6023682025465247,9,6.217025035543735,9.910767258731738,1.5941324539126023,2.83209891410194,3.6937422231880044,21,4.060615012908647,1.621076263737445,2.2404354061633356,1.6547705959453585,1.3258089376188071,1.4799022540159463,1.8758996653986113,1.5488937151783935
104,6.449875758537163,9.814271538116444,1.5216217963774124,1.6017689700969697,3.3643957795792803,15,5.8786749395907165,10.263080742510233,1.7458141366398434,0.6916250216634695,4.384405802919517,30,0.6227367531045562,1.7529184366890544,1.1426659798158956,1.7104052953282387,1.6632461353952357,1.6788913816258635,-1.6247718588379216,1.923626245324536
105,6.194819603758339,9.93161414173434,1.6032128095721985,3.2873429093527706,3.7367945379760004,15,5.943506648208299,9.734936267518698,1.6414023060208403,1.4818176605092066,3.791429619310398,30,1.2809868986296031,1.6011769223177792,1.7533874648809262,1.6744199827956154,2.654449455729872,1.5891347315913114,-0.2130575394763615,1.829274795792993
106,6.347503353003335,10.133233074351649,1.5964124019811803,2.926701356534498,3.7857297213483143,15,5.869752642920161,9.987702152248149,1.70155418121322,1.2734999762256323,4.117949509327988,8,3.140950837553798,1.6635659398991303,1.0205886014699692,1.7192216605291653,2.8283658226330135,1.5940378200577259,0.8062238404968587,1.7359452752086921
107,6.347463806901884,10.033111143914889,1.5806488148865747,2.41743451444058,3.6856473370130045,15,6.356264222959428,9.836674907736683,1.5478917171497708,2.0659103777221834,3.4804106847772553,25,2.705859343276962,1.6279827142754604,2.527378985524615,1.6462845621953512,1.8794709759315082,1.5492117653699378,3.027331642520019,1.607027373317662
108,6.133368462278004,10.579551010155683,1.7249169155942596,0.9453390833372385,4.446182547877679,15,5.635271651968145,10.396257609321989,1.844854738403081,-0.3797982067982633,4.760985957353844,12,-0.8884580315724155,1.8886843565417715,,,1.1365900159968894,1.7108314807638905,-0.07187479771549916,1.815877473648769
109,5.817659852214282,11.441826018188802,1.9667402888523784,-2.3498832318692617,5.62416616597452,14,5.805485433747438,10.112706972964027,1.7426710649077481,0.8197381128334496,4.307221539216589,29,-0.19079722252646883,1.8271788806208935,-0.08063273759169767,1.8167125666295498,-0.5002025284375604,1.855810475850887,-0.45240422198954555,1.8513242865368655
